rmat_tag,pdt_smiles
4001700,CCN.CO.[13CH2]C1=C(O)C(CI)=CC=C1.[13CH3]
4002000,C=NCC.O.[13CH2]C1=C(O)C(CI)=CC=C1.[13CH3]
4003100,CCNCC1=C([13CH2])C=CC=C1CI.OO.[13CH3]
4004700,C=O.CCNO[13CH2]CC=CC=C(C)CI.[13CH3]
4004800,C=NCC.CC(=CC=CC1(O)[13CH2]O1)CI.[13CH3]
4005000,CCN(O)C1O[13CH2]C1C=CC=C(C)CI.[13CH3]
4005200,CC(=CC=CC1=CO[13CH2]1)CI.CCN=O.[13CH3]
4005400,CCNOCC1C=CC=C(CI)CO[13CH2]1.[13CH3]
4005500,C.CCN1OCC(CI)=CC=CC[13CH2]O1.[13CH3]
4005900,CCNCO[13CH2]CC=CC=C(C=O)CI.[13CH3]
4006100,C.CCN1CC(CI)=CC=CC(=O)[13CH2]O1.[13CH3]
4006200,CCN1CC(CI)=CC=CC(C=O)[13CH2]O1.[13CH3]
4006800,CCN1C=C2C=CC=C(CI)C1(O)O[13CH2]2.[13CH3]
4007000,CCN=CC(=CC=CC1(CO)[13CH2]O1)CI.[13CH3]
4007500,CCN=C1CC(CI)=CC=CC[13CH2]O1.O.[13CH3]
4007600,CCN1CCC(CI)=CC=CC1[13CH2]OO.[13CH3]
4007900,CCN.OO[13CH2]C1=CCC(CI)=CC=C1.[13CH3]
4008000,CCNCC1O[13CH2]C(=O)C=CC=C1CI.[13CH3]
4008200,CCNC1([13CH2]O)C=CC=C(CI)C(C)O1.[13CH3]
4008600,CCNC1CO[13CH2]C(O)C=CC=C1CI.[13CH3]
4008900,CCN1C(O)C12O[13CH2]CC=CC=C2CI.[13CH3]
4009000,CCN1O[13CH2]CC=CC=C(CI)C12CO2.[13CH3]
4009700,C=CC(=CC=CC1[13CH2]O1)CI.CCN.O.[13CH3]
4009800,C=CC(=CC=CC1(O)[13CH2]ON1CC)CI.[13CH3]
4010400,C=C1C(CI)=CC=CC[13CH2]OON1CC.[13CH3]
4010500,CCN1C(=C=O)C(CI)=CC=CC12[13CH2]O2.[13CH3]
4011500,C.CCNO.ICC1=CC=CC2(C1)[13CH2]O2.[13CH3]
4011600,CCN(CO)C1([13CH2]O)C=CC=C(CI)C1.[13CH3]
4011700,CCNCC1([13CH2]OO)C=CC=C(CI)C1.[13CH3]
4011900,CCN(CO)C12C=CC=C(CI)C1O[13CH2]2.[13CH3]
4012100,CCN1CC2(C=CC=C(CI)C2O)[13CH2]O1.[13CH3]
4012200,C.CCN1OC23O[13CH2]C12C=CC=C3CI.[13CH3]
4012400,CCN1C2O[13CH2]C3(C=CC=C(CI)C13)O2.[13CH3]
4013300,CCNOC1([13CH2]O)C=CC=C(CI)C1C.[13CH3]
4013600,CCN=CC12O[13CH2]C1(O)C=CC=C2CI.[13CH3]
4013800,CCN1OC23C(CI)=CC=CC24[13CH2]OC143.[13CH3]
4014600,C=C1C(CI)=CC=CC1(O)[13CH2]ONCC.[13CH3]
4015600,CCNC1O[13CH2]C2=C(O1)C(CI)=CC=C2.[13CH3]
4016100,CCNO[13CH2]C1=C(C)C(CI)=CC=C1.O.[13CH3]
4016900,C.CC(=CC=CC[13CH2]=O)CI.CCN=O.[13CH3]
4017600,CCNC1(O)CC(CI)=CC=CC1[13CH2]=O.[13CH3]
4017700,CCNC1C([13CH2]=O)C=CC=C(CI)C1O.[13CH3]
4017900,CCNC1(O)C=C([13CH2]=O)C=CC=C1CI.[13CH3]
4018100,CCN.O=[13CH2]C12C=CC=C(CI)C=C1O2.[13CH3]
4018200,C=C(NCC)C(=CC=CC[13CH2]=O)CI.O.[13CH3]
4018500,C=NCC.O=[13CH2]C1(O)C=CC=C(CI)C1.[13CH3]
4018600,CCN=COC1C(CI)=CC=CC1[13CH2]=O.[13CH3]
4018900,CCNC(O)C1C(CI)=CC=CC1[13CH2]=O.[13CH3]
4020000,CCN(C)C(C=CC=C(C)CI)[13CH2]O.O.[13CH3]
4020200,CCN1O[13CH2]C2(C=CC=C(C)CI)OC12.[13CH3]
4020500,CCNC1OCC(CI)=CC=CC[13CH2]O1.[13CH3]
4020800,CCN=CO[13CH2]CC=CC=C(C=O)CI.[13CH3]
4020900,C.CCNOC1C=CC=C(CI)CO[13CH2]1.[13CH3]
4021100,CC12C=CC=C(CI)C(O[13CH2]1)O2.CCN.[13CH3]
4021300,CCN1CC(CI)=CC=CC1(O)[13CH2]OC.[13CH3]
4021400,CCN1CC(CI)=CC=CC23[13CH2]OC12O3.[13CH3]
4021500,CCN1CC(CI)=CC=CC(=C=O)[13CH2]O1.[13CH3]
4021600,CCN(C)C(O)C(=CC=CC[13CH2]O)CI.[13CH3]
4021700,CCN1OC1C(=CC=CC1(C)[13CH2]O1)CI.[13CH3]
4021800,C.CCN1O[13CH2]CC=CC=C(CI)C1=O.[13CH3]
4022000,CCNC12OCC(C=CC=C1CI)[13CH2]O2.[13CH3]
4022100,C.CCN=CC(=CC=CC1[13CH2]O1)CI.O.[13CH3]
4022700,CCN.O=C1C=CC=C(CI)CCO[13CH2]1.[13CH3]
4022900,CCNO.ICC1=CC=CC2[13CH2]OC2C1.[13CH3]
4023000,CCN1C2(O)CC(CI)=CC=CC12[13CH2]O.[13CH3]
4023200,CCN1C([13CH2]O)C=CC=C(CI)C2OC21.[13CH3]
4023300,CCNC12C=CC=C(CI)C(C1)OO[13CH2]2.[13CH3]
4023400,CCN=CC(=O)C(=CC=CC1[13CH2]O1)CI.[13CH3]
4023900,CCNC1CC(O)([13CH2]O)C=CC=C1CI.[13CH3]
4024000,CCNC1C(CI)=CC=CC2=C1OO[13CH2]2.[13CH3]
4024100,CCN1C2C=CC=C(CI)C1(O)CO[13CH2]2.[13CH3]
4024200,CCN1O[13CH2]C2=C3OC31C(CI)=CC=C2.[13CH3]
4024300,CCNC12COC(C=CC=C1CI)[13CH2]O2.[13CH3]
4024900,CCNC(O)=CC(=CC=CC1[13CH2]O1)CI.[13CH3]
4025300,CCN1OC2=C1C1(C=CC=C2CI)[13CH2]O1.[13CH3]
4026200,C#CC(=CC=CC1[13CH2]ON1CC)CI.O.[13CH3]
4026300,CCN(O)C1([13CH2]O)C#CC(CI)=CC=C1.[13CH3]
4026600,C.CCNO.O[13CH2]C1C=CC=C(CI)C1.[13CH3]
4027300,C=NCC.ICC1=CC=CC2[13CH2]OC12.O.[13CH3]
4027500,CCN(O)C1C(CI)=CC=CC1[13CH2]OC.[13CH3]
4027800,C.CCN1OC12C(CI)=CC=CC21[13CH2]O1.[13CH3]
4028000,CCN1OCC23C=CC=C(CI)C12O[13CH2]3.[13CH3]
4028400,CCN.O=CC1C(CI)=CC=CC1[13CH2]O.[13CH3]
4028800,CCNC12C=CC=C(CI)C13OC3O[13CH2]2.[13CH3]
4029200,CCN1CC12C(CI)=CC=CC21[13CH2]O1.O.[13CH3]
4029800,C=C1C(CI)=CC=CC12[13CH2]OON2CC.[13CH3]
4030500,CCNCOO[13CH2]C1=CC(CI)=CC=C1.[13CH3]
4030700,C=NCC.O[13CH2]C1=C(O)C(CI)=CC=C1.[13CH3]
4032200,CCNCC(C=CC=C(C)CI)[13CH2]1OO1.[13CH3]
4032300,C=C(C=CC=C(C)CI)[13CH2]1ON(CC)O1.[13CH3]
4032500,CCN=C1O[13CH2]2OCC(CI)=CC=CC12.[13CH3]
4032700,CCN1CC(CI)=CC=CC12C1O[13CH2]2O1.[13CH3]
4033300,CCN1O[13CH2](O)C2C=CC=C(CI)CC21.[13CH3]
4033600,CCN1CC1C(=CC=CC[13CH2](O)O)CI.[13CH3]
4034200,CCN.O[13CH2]1OC12C=CC=C(CI)C=C2.[13CH3]
4034500,CCNC1=C=C([13CH2](O)O)C=CC=C1CI.[13CH3]
4034700,CCN1O[13CH2]2OC#CC(CI)=CC=CC21.[13CH3]
4034900,CCN.CO[13CH2](O)C1C=CC=C(CI)C1.[13CH3]
4035200,CCN1CC23C=CC=C(CI)C2O[13CH2]3O1.[13CH3]
4035700,CCNC12C=CC=C(CI)C1CO[13CH2]2O.[13CH3]
4036800,C.CCNC1=C([13CH2]2OO2)C=CC=C1CI.[13CH3]
4038000,C#CC(=CC=CC1O[13CH2]1=O)CI.CCN.[13CH3]
4038200,C.CCN=C1C(CI)=CC=CC12O[13CH2]2=O.[13CH3]
4038700,C.CC(=CC=CC[13CH2]=O)CI.CCN=O.[13CH3]
