rmat_tag,pdt_smiles
2000600,CCNC1=C(OC[13CH2])C=CC=C1CI.O.[13CH3]
2001800,CCNC([13CH2])(O)C1=CC=CC=C1CI.O.[13CH3]
2003400,CCN1OC1([13CH2])O.ICC1=CC=CC#C1.[13CH3]
2004700,CCNC(C=CC=C(C)CI)O[13CH2]C=O.[13CH3]
2004900,CCNC1[13CH2]OC1(O)C=CC=C(C)CI.[13CH3]
2005000,CCN=C(C=CC=C(C)CI)C(O)[13CH2]O.[13CH3]
2005200,CCN=C[13CH2]OCC(=CC=CC=O)CI.[13CH3]
2005400,CCNCC=CC=C(CO)CI.C[13CH2]O.[13CH3]
2005500,CCN.OCC(=CC=CC1C[13CH2]O1)CI.[13CH3]
2005600,CCN.ICC1=CC=CC2=C([13CH2]O2)OC1.[13CH3]
2005700,CCN.ICC1=CC=CC2C[13CH2]OC1O2.[13CH3]
2005900,CCNCC(=CC=CCO[13CH2]C)CI.O.[13CH3]
2006000,CCN1CC(CI)=CC=CC1(O)O[13CH2]C.[13CH3]
2006100,CCN1CC(CI)=CC=CC23O[13CH2]C12O3.[13CH3]
2006200,CCNCC(=CC=CC1=C(O)[13CH2]O1)CI.[13CH3]
2006400,CC=CC=C(CI)C1ON1CC.C[13CH2]O.[13CH3]
2006500,CCN1C2OC13[13CH2]OC3C=CC=C2CI.[13CH3]
2006700,CCN1C(=O)C(CI)=CC=CC1C1[13CH2]O1.[13CH3]
2007100,CCN=C1OC2=C(C=CC=C1CI)O[13CH2]2.[13CH3]
2007400,CCNCC=CC=C(CI)CC[13CH2]O.O.[13CH3]
2007500,CCN=C1C=CC=C(CI)CC[13CH2]O1.O.[13CH3]
2007700,CCN1O[13CH2]C2=C(C=CC=C(CI)C2)O1.[13CH3]
2007800,CCNC12[13CH2]OC1C(CI)=CC=CC2O.[13CH3]
2007900,CCN1CC=CC=C(CI)C2OC21[13CH2]O.[13CH3]
2008000,CCN1O[13CH2]C2C3OC21C=CC=C3CI.[13CH3]
2008200,CC=CC=C(CI)C(C1[13CH2]O1)N(O)CC.[13CH3]
2008300,CCN1C2C=CC=C(CI)C1C[13CH2]OO2.[13CH3]
2008400,CCN1C2C=CC=C(CI)C1C21[13CH2]O1.O.[13CH3]
2008600,CCN1CC=CC=C(CI)C12OC21[13CH2]O1.[13CH3]
2009100,CC=CC=C(C=C[13CH2]O)CI.CCN=O.[13CH3]
2009400,CCN1CC=CC=C(CI)C2=C1[13CH2]OO2.[13CH3]
2009900,CCNO[13CH2]C#CC(=CC=CC=O)CI.[13CH3]
2010100,CCN1OC1[13CH2]OC1C=CC=C(CI)C1.[13CH3]
2010400,CCN1O[13CH2]CC12C=CC=C(CI)C2.O.[13CH3]
2010500,CCN(O)C([13CH2]O)=C1C=CC=C(CI)C1.[13CH3]
2010600,CCNC12C=CC=C(CI)C1O[13CH2]CO2.[13CH3]
2010700,CCNOC1CC=CC=C1CI.C[13CH2]O.[13CH3]
2011000,CCNC12C=CC=C(CI)C13O[13CH2]C2O3.[13CH3]
2011200,CCNC1C(CI)=CC=CC1(O)O[13CH2]C.[13CH3]
2011300,CCNC1C(CI)=CC=CC1C(O)[13CH2]O.[13CH3]
2011500,CCN1C2C=CC=C(CI)C21O[13CH2]CO.[13CH3]
2011600,CCN1C[13CH2]OC2C=CC=C(CI)C21O.[13CH3]
2012300,CCN.OC1C=CC=C(CI)C1C1[13CH2]O1.[13CH3]
2012500,CCNO[13CH2]C12OC13C=CC=C(CI)C32.[13CH3]
2012700,CCNO[13CH2]C1OC12CC=CC=C2CI.[13CH3]
2012800,CCN.ICC1=CC=CC2C3[13CH2]OOC123.[13CH3]
2013600,CCNC([13CH2]O)=C1C(CI)=CC=CC1O.[13CH3]
2013700,CCN.O.O[13CH2]C1=C2C(CI)=CC=CC12.[13CH3]
2014200,C1[13CH2]O1.CCNC1=CC(CI)=CC=C1.O.[13CH3]
2014300,CCN.ICC1=CC=CC(C2[13CH2]O2)=C1.O.[13CH3]
2015400,CCNO.ICC1=CC=CC=C1C1[13CH2]O1.[13CH3]
2015500,CCNC1=C(C(=O)[13CH2]O)C(CI)=CC=C1.[13CH3]
2016800,CCNC(=O)C=CC=C(C)CI.C[13CH2]=O.[13CH3]
2017400,CCN1CC=CC=C(CI)CC1[13CH2]=O.O.[13CH3]
2017500,CCNCC=CC=C(CI)C1OC1[13CH2]=O.[13CH3]
2017600,CCN1C(=O)C=CC=C(CI)C1C[13CH2]=O.[13CH3]
2017800,CCNC(=CC(=CC=CC=O)CI)[13CH2]=O.[13CH3]
2017900,CCNC1=C([13CH2]=O)OCC=CC=C1CI.[13CH3]
2018100,CCN.O=[13CH2]C(O)C1C=CC=C(CI)C1.[13CH3]
2018300,CCN1C2C(CI)=CC=CC21OC[13CH2]=O.[13CH3]
2018600,CCNOC1([13CH2]=O)C2C=CC=C(CI)C21.[13CH3]
2018900,CCN=O.O=[13CH2]C1=C2C(CI)=CC=CC12.[13CH3]
2019000,CCN=O.C[13CH2]=O.ICC1=CC=CC=C1.[13CH3]
2019100,CCN.O=[13CH2]COC1=CC=CC=C1CI.[13CH3]
2019700,C1[13CH2]OO1.CC=CC=C(C)CI.CCN.[13CH3]
2019900,CCN1OC1(C=CC=C(C)CI)O[13CH2]C.[13CH3]
2020000,CCNOC1(CC=CC=C(C)CI)[13CH2]O1.[13CH3]
2020100,CCN1C(C=CC=C(C)CI)C1(O)[13CH2]O.[13CH3]
