rmat_tag,pdt_smiles
9000300,CCN1OC2C(O)C=CC=C(CI)C[13CH2]21.[13CH3]
9000400,CCN1[13CH2]2CC(CI)=CC=CC1(O)C2.O.[13CH3]
9000900,CCN[13CH2]1C2OC13OC3C=CC=C2CI.[13CH3]
9001000,CCN[13CH2]1C2=CC=CC=C(CI)C1O2.O.[13CH3]
9001100,CC=CC=C(CI)C(=O)[13CH2]1CON1CC.[13CH3]
9001300,CCN1C[13CH2]1C1OC(O)C=CC=C1CI.[13CH3]
9001400,CCN(O)[13CH2]1C2CC=CC=C(CI)C1O2.[13CH3]
9001800,CCN[13CH2]1C=C2C=CC=C(CI)C1(O)O2.[13CH3]
9002100,CC=CC=C(CI)C1[13CH2](C(O)O)N1CC.[13CH3]
9002400,CCN1C2C(CI)=CC=CC=C[13CH2]21.O=O.[13CH3]
9002800,CCN1[13CH2]2COC21C(=CC=CCO)CI.[13CH3]
9003400,CC=CC=C(CI)C1C(O)[13CH2]1NCC.O.[13CH3]
9003500,CCN[13CH2]1C(=O)C1C(=CC=CCO)CI.[13CH3]
9003600,CCN1C(O)C=CC=C(CI)C2C[13CH2]21.O.[13CH3]
9003800,CCN1OC23C=CC=C(CI)C4[13CH2]1C42O3.[13CH3]
9004500,CCN[13CH2]1C2(O)C(CI)=CC=CC3OC312.[13CH3]
9004900,CCN1[13CH2]2C(=O)C21C(=CC=CCO)CI.[13CH3]
9005500,CC=CC=C(CI)C1=C2OON(CC)[13CH2]21.[13CH3]
9006400,CCN[13CH2](C=O)C1C(=O)C=CC=C1CI.[13CH3]
9006500,CCN1C2C=CC=C(CI)C2[13CH2]1C.O.O.[13CH3]
9007000,CCN[13CH2]1COC12CC=CC=C2CI.O.[13CH3]
9008100,CCN1[13CH2](C(=O)O)C12CC=CC=C2CI.[13CH3]
9009000,CCN1OC23OC4C=CC=C(CI)C42[13CH2]13.[13CH3]
9010400,CCN1C[13CH2]1C1=CC=CC=C1CI.OO.[13CH3]
9012200,CC=CC=C(CI)C[13CH2](O)(C=O)NCC.[13CH3]
9012400,CCN1O[13CH2]12CC(CI)=CC=CC(O)C2.[13CH3]
9012500,CCN[13CH2]1(O)C=CC=CC=C(CI)C1.O.[13CH3]
9012800,CCN1O[13CH2]12CCC=CC=C(CI)C2O.[13CH3]
9012900,CCN1C2=C3OC(C(CI)=CC=C2)[13CH2]31O.[13CH3]
9013300,CCN1C23O[13CH2]12CCC=CC=C3CI.O.[13CH3]
9013700,CCN[13CH2]12OC1C2C(=CC=CC=O)CI.[13CH3]
9013800,CCN(O)[13CH2]12OC3C=CC=C(CI)C1C32.[13CH3]
9014000,CC=CC=C(CI)C12OC13O[13CH2]32NCC.[13CH3]
9014100,CCN1C23C=CC=C(CI)C45OC24[13CH2]15O3.[13CH3]
9014600,CCN1C(O)C=CC=C(CI)C2=C[13CH2]21O.[13CH3]
9015000,CCN1O[13CH2]1(C)C1C(=O)C=CC=C1CI.[13CH3]
9015100,CCN1C2C3C=CC=C(CI)C3[13CH2]21O.O.[13CH3]
9015800,CCN1C23C(CI)=CC=CC2=C(O)[13CH2]13O.[13CH3]
9016800,CCN[13CH2]1(C)OOC2=C1C(CI)=CC=C2.[13CH3]
9017900,CCN1C2C=CC=C(CI)C[13CH2]1(O)C2O.[13CH3]
9018300,CCN[13CH2]12CC(C=CC=C(CI)C1=O)O2.[13CH3]
