rmat_tag,pdt_smiles
11000800,CCNCOO[13CH2]1=CC=CC=C(CI)C1.[13CH3]
11001200,C=NCC.ICC1=CC=CC=[13CH2]2OC12.O.[13CH3]
11002100,CCN1CC2=[13CH2](O)C1(O)C(CI)=CC=C2.[13CH3]
11002800,CCN1OO[13CH2]2=C3C=CC=C(CI)C2C31.[13CH3]
11003300,CCNC12CO[13CH2]1=CC=CC=C2CI.O.[13CH3]
11003400,CCN1C2=[13CH2]3OC(=O)C31C(CI)=CC=C2.[13CH3]
11006300,CCNC.ICC1=CC=CC2=[13CH2](C1)OO2.[13CH3]
11006700,CCN=COC1C(CI)=CC=CC2=[13CH2]1O2.[13CH3]
11007200,CCN(C=O)C1C(CI)=CC=CC2=[13CH2]1O2.[13CH3]
11007400,C.CCN1O[13CH2]2=CC=CC=C(CI)C21O.[13CH3]
11007600,C.CCN1OC2=[13CH2]3OC31C(CI)=CC=C2.[13CH3]
11008400,CCNCC12OC(=[13CH2]1O)C=CC=C2CI.[13CH3]
11008600,CC12O[13CH2]1=CC=CC=C2CI.CCN.O.[13CH3]
11008800,CCNC12CO[13CH2]1=C(O)C=CC=C2CI.[13CH3]
11008900,CCN(O)C12CC(=[13CH2]1O)C=CC=C2CI.[13CH3]
11010900,CCN1OCC23C(CI)=CC=CC2=[13CH2]3O1.[13CH3]
11011700,CCN[13CH2]1=CC=CC=C(CI)C1.COO.[13CH3]
11011800,CCN1C(O)OC2=[13CH2]1CC(CI)=CC=C2.[13CH3]
11012800,CCN1C2OOC3C(CI)=CC=CC2=[13CH2]31.[13CH3]
11013500,C.CCN1[13CH2]2=CC=CC=C(CI)C21OO.[13CH3]
11013700,CCN1[13CH2]2=CC=CC=C(CI)C21OCO.[13CH3]
11014700,CCN1C2=[13CH2]1C1(CO1)C(CI)=CC=C2.O.[13CH3]
11015000,CCN1CC23OC(=[13CH2]12)C=CC=C3CI.O.[13CH3]
11016000,CCN1C(OO)=C2C(CI)=CC=CC=[13CH2]21.[13CH3]
11017100,CCN(C(O)O)[13CH2]1=C2C=CC=C(CI)C21.[13CH3]
11017800,C=O.CCN1[13CH2]2=C3C=CC=C(CI)C321.O.[13CH3]
11019400,CCN(O)OC1=[13CH2](C)CC(CI)=CC=C1.[13CH3]
11019500,CCN(O)C1=[13CH2](C)CC(CI)=CC=C1.O.[13CH3]
11019700,CCN.OOC1C2=[13CH2]1CC(CI)=CC=C2.[13CH3]
11020400,CCNO.ICC1=CC=CC=[13CH2]2COC12.[13CH3]
11021200,CCN(O)C1C(CI)=CC=CC2=[13CH2]1CO2.[13CH3]
11022000,CCNC12OC(=[13CH2]1C=O)C=CC=C2CI.[13CH3]
11022400,CCN=C1C(CI)=CC=CC=[13CH2]1C=O.O.[13CH3]
11023000,CCN(O)C1C2C(CI)=CC=CC=[13CH2]21.O.[13CH3]
11023100,CCN.OC12OC3=[13CH2]1C2C(CI)=CC=C3.[13CH3]
11023500,CCNOC1=[13CH2]2C3OC32C(CI)=CC=C1.[13CH3]
11025200,CCNC1=C2C(CI)=CC=CC(OO)=[13CH2]12.[13CH3]
11025900,CCNO.O=C[13CH2]1=C2C=CC=C(CI)C21.[13CH3]
11026500,CCN1OC12OC13C(CI)=CC=CC1=[13CH2]32.[13CH3]
11029300,C.CCN=O.OC1[13CH2]#CC=CC=C1CI.[13CH3]
11030900,CCN=CC1[13CH2]#CC=CC=C1CI.O=O.[13CH3]
11031200,CCNC1OOC12[13CH2]#CC=CC=C2CI.[13CH3]
11032400,CCNOC=C1[13CH2]#CC=CC=C1CI.O.[13CH3]
11034100,CC=CC=C(C=[13CH2])CI.CCNOCO.[13CH3]
11034200,CCNOCOCC=CC=C(C=[13CH2])CI.[13CH3]
11034500,C=O.CCNC(O)C=CC=C(C=[13CH2])CI.[13CH3]
11034900,CCN.[13CH2]=CC(=CC=CC1COO1)CI.[13CH3]
11035100,CCNC(C=CC=C(C=[13CH2])CI)COO.[13CH3]
11035400,CCNO.[13CH2]=CC(=CC=CC=C=O)CI.[13CH3]
11035600,CCNC(C=CC=C(C=[13CH2])CI)=CO.O.[13CH3]
11036000,CCN1CC=CC=C(CI)C(=[13CH2])O1.CO.[13CH3]
11036200,CCN=CCC=CC=C(CI)C(=[13CH2])O.O.[13CH3]
11036300,CCN1OC2OC(=[13CH2])C(CI)=CC=CC21.[13CH3]
11036500,CCN1OC(=[13CH2])C(CI)=CC=CC2=C1O2.[13CH3]
11036900,CC=CC=C(CI)C(=[13CH2])ON(CC)OC.[13CH3]
11037000,CCN(C)O.[13CH2]=C1OCC=CC=C1CI.[13CH3]
11037200,CCC=CC=C(CI)C(=[13CH2])OO.CCN.[13CH3]
11037400,CCN1CC12C=CC=C(CI)C(=[13CH2])O2.O.[13CH3]
11037500,CCNC1=CC=CC=C(CI)C(=[13CH2])O1.O.[13CH3]
11038400,C.CCN1OOCC=CC=C(CI)C1=[13CH2].[13CH3]
11038800,CCN(O)C(=[13CH2])C(=CC=CC(C)O)CI.[13CH3]
11038900,CCN1CC(O)(O)C=CC=C(CI)C1=[13CH2].[13CH3]
11039100,CCN1OC=CC=CC=C(CI)C1=[13CH2].O.[13CH3]
11039200,CCNC(=[13CH2])C(=CC=CC1=CO1)CI.O.[13CH3]
11041000,CC=CC=C(CI)C(=[13CH2])CO.CCN.O.[13CH3]
11041100,CCNOCC=CC=C(CI)C(=[13CH2])CO.[13CH3]
11041300,CCN(O)CC=CC=C(CI)C(=[13CH2])C=O.[13CH3]
11041500,CCN=CC=CC=C(CI)C(C)=[13CH2].O=O.[13CH3]
11041800,CCNC12OC1C=CC=C(CI)C2=[13CH2].O.[13CH3]
11045400,CCNOOC.[13CH2]=C1CC=CC=C1CI.[13CH3]
11045500,CCN=O.COC1C=CC=C(CI)C1=[13CH2].[13CH3]
11045600,CCN1CO1.[13CH2]=C1C(CI)=CC=CC1O.[13CH3]
11046200,CC1(OO)C=CC=C(CI)C1=[13CH2].CCN.[13CH3]
11046300,CCNC1(C)C=CC=C(CI)C1=[13CH2].OO.[13CH3]
11046500,C=C1C=CC=C(CI)C1=[13CH2].CCN1OO1.[13CH3]
11050900,CCNC.ICC1=CC=CCO[13CH2]=C1.O.[13CH3]
11051000,CCN1CC=CC=C(CI)C=[13CH2]OOC1.[13CH3]
11051100,C=O.CCN=C1C=CC=C(CI)C=[13CH2]O1.[13CH3]
11051200,CCN.OCC1C=CC=C(CI)C=[13CH2]O1.[13CH3]
11051600,CCN.ICC1=CC=CC#COO[13CH2]=C1.[13CH3]
11051900,CC=CC=C(CI)C1=[13CH2]OC(=NCC)O1.[13CH3]
11052600,C.CCN1C2=[13CH2]OC1C=CC=C2CI.O.[13CH3]
11052700,CCN1CC2C=CC=C(CI)C1=[13CH2]O2.O.[13CH3]
11053800,CCN1CC=CC=C(CI)C2=[13CH2]OOC21.[13CH3]
11054000,CCN.ICC1=CC=CC2OC23O[13CH2]=C13.[13CH3]
11054200,CCN1OC2=C1C(=[13CH2]O)C(CI)=CC=C2.[13CH3]
11055700,CCNOC1C=CC=C(CI)C1=[13CH2]OC.[13CH3]
11055800,CCN(OC)C12C=CC=C(CI)C1=[13CH2]O2.[13CH3]
11056000,CCN=C1OC12C=CC=C(CI)C2=[13CH2]O.[13CH3]
11058100,CC=CC=C(C=[13CH2]=O)CI.CCN.CO.[13CH3]
11058300,CCNOC#CC=CC=C(C=[13CH2]=O)CI.[13CH3]
11058400,CCN1C=C1C=CC=C(CI)C(O)=[13CH2]=O.[13CH3]
11058800,CCN=CC=CC=C(CI)C(CO)=[13CH2]=O.[13CH3]
11059900,CC=CC=C(C=[13CH2]OC=O)CI.CCN.[13CH3]
11060100,CCN(C)C1C=CC=C(CI)C=[13CH2]O1.O.[13CH3]
11060200,CCN.ICC1=CC=CCCOO[13CH2]=C1.[13CH3]
11060500,C=C(O)C=CC=C(C=[13CH2]O)CI.CCN.[13CH3]
11060700,C.CC=CC=C(CI)C(O)=[13CH2]O.CCN.[13CH3]
11060800,CCN(C)C12C=CC=C(CI)C(=[13CH2]O1)O2.[13CH3]
11060900,CCNC1C=CC=C(CI)C2=[13CH2]OC1O2.[13CH3]
11061200,CC=CC=C(CI)C1=[13CH2]O1.CCNOC.[13CH3]
11061300,CCN=C1OC1C=CC=C(CI)C1=[13CH2]O1.[13CH3]
11061400,CCNC#CC=CC=C(CI)C1=[13CH2]O1.O.[13CH3]
11061900,C=C1C=CC=C(CI)C(NCC)=[13CH2]OO1.[13CH3]
11062000,CCN1OC#CC=CC=C(CI)C1=[13CH2]O.[13CH3]
11062700,CC=CC=C(CI)C(C)=[13CH2]ONCC.O.[13CH3]
11062800,CCN=CC1=[13CH2]OCC=CC=C1CI.O.[13CH3]
11062900,CCN1C(=O)C2=[13CH2]OC1C=CC=C2CI.[13CH3]
11063000,CCN.ICC1=CC=CCC2O[13CH2]=C12.O.[13CH3]
11063100,CCN1C2C=CC=C(CI)C(=[13CH2]OO)C21.[13CH3]
11064700,CCN1OC1O[13CH2]=C1CC=CC=C1CI.[13CH3]
11064800,C.CCNC1C=CC=C(CI)C1=[13CH2]O.O.[13CH3]
11065000,CCN=C1O[13CH2]=C2C(CI)=CC=CC21.O.[13CH3]
11065100,CCN1C(=O)C12C=CC=C(CI)C2=[13CH2]O.[13CH3]
11065200,CCN1O[13CH2]=C2C(CI)=CC=CC2=C1O.[13CH3]
11067200,CCNC.ICC1=CC=CC2O[13CH2](=C1)O2.[13CH3]
11067300,CCNC12CC=CC=C(CI)C=[13CH2](O1)O2.[13CH3]
